date,total_bursts,total_raw_groups,total_samples,bursts_h00,bursts_h01,bursts_h02,bursts_h03,bursts_h04,bursts_h05,bursts_h06,bursts_h07,bursts_h08,bursts_h09,bursts_h10,bursts_h11,bursts_h12,bursts_h13,bursts_h14,bursts_h15,bursts_h16,bursts_h17,bursts_h18,bursts_h19,bursts_h20,bursts_h21,bursts_h22,bursts_h23,raw_h00,raw_h01,raw_h02,raw_h03,raw_h04,raw_h05,raw_h06,raw_h07,raw_h08,raw_h09,raw_h10,raw_h11,raw_h12,raw_h13,raw_h14,raw_h15,raw_h16,raw_h17,raw_h18,raw_h19,raw_h20,raw_h21,raw_h22,raw_h23,samples_h00,samples_h01,samples_h02,samples_h03,samples_h04,samples_h05,samples_h06,samples_h07,samples_h08,samples_h09,samples_h10,samples_h11,samples_h12,samples_h13,samples_h14,samples_h15,samples_h16,samples_h17,samples_h18,samples_h19,samples_h20,samples_h21,samples_h22,samples_h23
1995-03-02,26,114,291072,0,0,0,0,0,0,0,0,0,1,17,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,14,28,19,7,7,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36276,36344,36345,36343,36343,36345,36344,36342,390,0,0,0,0,0,0,0,0
1995-03-03,3,13,36286,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36273,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995-03-28,13,102,291072,0,0,0,0,0,0,0,2,0,1,4,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,9,30,3,22,9,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36278,36343,36346,36343,36342,36345,36344,36342,389,0,0,0,0,0,0,0,0
1995-03-29,9,49,291072,0,0,0,0,0,0,0,1,2,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,6,8,9,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36302,36344,36345,36343,36342,36346,36344,36342,364,0,0,0,0,0,0,0,0
1995-03-30,6,64,291072,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,9,9,9,5,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36273,36344,36345,36344,36342,36345,36345,36342,392,0,0,0,0,0,0,0,0
1995-03-31,5,29,291072,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,4,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36305,36344,36346,36342,36342,36346,36344,36342,361,0,0,0,0,0,0,0,0
1995-10-13,11,44,291072,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36305,36344,36345,36343,36342,36345,36344,36342,362,0,0,0,0,0,0,0,0
1995-10-17,34,91,291072,0,0,0,0,0,0,0,2,3,1,1,0,2,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,2,2,1,22,8,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36303,36344,36343,36343,36342,36345,36344,36343,365,0,0,0,0,0,0,0,0
1995-10-18,92,244,291072,0,0,0,0,0,0,0,1,6,8,1,0,3,23,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,16,3,4,35,62,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36276,36344,36345,36343,36342,36345,36345,36342,390,0,0,0,0,0,0,0,0
