date,total_bursts,total_raw_groups,total_samples,bursts_h00,bursts_h01,bursts_h02,bursts_h03,bursts_h04,bursts_h05,bursts_h06,bursts_h07,bursts_h08,bursts_h09,bursts_h10,bursts_h11,bursts_h12,bursts_h13,bursts_h14,bursts_h15,bursts_h16,bursts_h17,bursts_h18,bursts_h19,bursts_h20,bursts_h21,bursts_h22,bursts_h23,raw_h00,raw_h01,raw_h02,raw_h03,raw_h04,raw_h05,raw_h06,raw_h07,raw_h08,raw_h09,raw_h10,raw_h11,raw_h12,raw_h13,raw_h14,raw_h15,raw_h16,raw_h17,raw_h18,raw_h19,raw_h20,raw_h21,raw_h22,raw_h23,samples_h00,samples_h01,samples_h02,samples_h03,samples_h04,samples_h05,samples_h06,samples_h07,samples_h08,samples_h09,samples_h10,samples_h11,samples_h12,samples_h13,samples_h14,samples_h15,samples_h16,samples_h17,samples_h18,samples_h19,samples_h20,samples_h21,samples_h22,samples_h23
2001-07-07,17,30,371641,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,10,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,3,16,0,0,0,0,0,0,0,0,0,17920,13441,0,0,23878,36008,26205,24575,33814,35810,35502,36020,36012,36012,16444,0,0,0,0
2001-07-08,574,778,481741,0,0,0,0,0,92,169,191,90,29,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,137,217,246,116,52,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,35897,35946,33441,20699,22794,28661,35943,36018,36012,36012,36020,36016,36006,36022,16254,0,0,0,0
2001-07-10,868,1592,518593,0,0,0,0,0,0,1,1,1,1,1,1,3,0,1,1,2,1,1,853,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,1,5,1,2,2,3,1,1,1568,0,0,0,0,0,0,0,0,0,35969,36020,36012,36012,36022,36010,36020,36014,36006,36024,36010,36012,36020,36012,14430,0,0,0,0
2001-07-11,736,1346,518593,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,2,726,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,1,1,3,1,1,1,4,1323,0,0,0,0,0,0,0,0,0,35971,36014,36020,36012,36016,36012,36014,36014,36020,36014,36012,36014,36018,36012,14430,0,0,0,0
2001-07-13,603,1099,513191,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,1,1,5,590,0,0,0,0,0,0,0,0,0,1,1,1,2,1,7,2,1,1,1,0,1,1,25,1054,0,0,0,0,0,0,0,0,0,35973,36010,36020,36010,36022,36010,36014,36018,36012,36022,36010,36012,36018,36012,9028,0,0,0,0
2001-07-17,129,204,513191,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,120,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,1,1,1,1,1,1,1,2,185,0,0,0,0,0,0,0,0,0,35973,36010,36020,36014,36018,36012,36012,36022,36012,36012,36018,36016,36016,36016,9020,0,0,0,0
2001-07-18,76,171,513191,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,67,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,3,1,3,2,151,0,0,0,0,0,0,0,0,0,35973,36014,36018,36014,36020,36010,36010,36020,36014,36012,36020,36012,36020,36010,9024,0,0,0,0
2001-07-21,9,28,511101,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,2,1,1,11,7,0,0,0,0,0,0,0,0,0,35973,36014,35921,36014,36010,36024,36010,36010,36020,36012,36018,35885,36018,36012,7160,0,0,0,0
2001-07-23,12,41,458186,0,0,0,0,0,0,2,1,0,0,1,0,0,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,8,1,1,0,1,1,1,6,6,1,1,1,7,1,0,0,0,0,0,0,0,0,0,30591,34283,18313,33443,32816,32953,35326,35059,33171,33395,30852,35917,35573,31054,5440,0,0,0,0
2001-07-25,2,2,60615,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35977,24638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-07-27,0,2,16517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16517,0,0,0,0,0
2001-07-29,0,5,15862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15862,0,0,0,0,0
2001-07-30,0,1,18011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18011,0,0,0,0,0,0
2001-07-31,50,75,17254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17254,0,0,0,0,0,0
2001-08-01,0,1,17577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17577,0,0,0,0,0,0
2001-08-02,17,43,18009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18009,0,0,0,0,0,0
2001-08-03,0,2,18009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18009,0,0,0,0,0,0
2001-08-04,0,1,18007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18007,0,0,0,0,0,0
2001-08-05,95,177,486225,0,0,0,0,0,1,1,1,0,0,1,1,0,0,2,0,7,45,36,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,6,5,8,9,3,4,17,65,57,0,0,0,0,0,0,0,0,0,0,35973,36010,36014,36020,36012,36018,36016,36016,36014,36010,36020,36008,36014,18080,0,0,0,0,0
2001-08-06,0,2,18009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18009,0,0,0,0,0,0
2001-08-07,9,24,468218,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,1,2,4,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,35975,36010,36020,36012,36012,36022,36012,36018,36012,36012,36022,36008,36016,67,0,0,0,0,0
2001-08-08,0,1,9181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9181,0,0,0,0,0
2001-08-09,23,58,486229,0,0,0,0,0,0,1,0,0,0,0,4,8,2,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,8,12,7,1,6,0,2,16,0,0,0,0,0,0,0,0,0,0,35973,36012,36012,36022,36010,36020,36010,36016,36016,36012,36020,36012,36012,18082,0,0,0,0,0
2001-08-10,0,1,18013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18013,0,0,0,0,0,0
2001-08-11,2,3,18013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18013,0,0,0,0,0,0
2001-08-12,3,10,18015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18015,0,0,0,0,0,0
2001-08-13,46,122,217714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17940,36020,36014,36006,36024,36008,19702,0,0,0,0,0
2001-08-14,1,1,18009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18009,0,0,0,0,0,0
2001-08-15,1,1,16216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16216,0,0,0,0,0,0
2001-08-17,0,0,18017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18017,0,0,0,0,0,0
2001-08-18,0,1,18011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18011,0,0,0,0,0,0
2001-08-20,1,1,18013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18013,0,0,0,0,0,0
2001-08-24,51,104,275491,0,0,0,0,0,0,0,0,0,0,0,24,0,0,2,0,2,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,2,1,3,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17930,36014,36014,36016,36012,36012,36022,36010,5461,0,0,0,0,0
2001-08-25,37,159,471395,0,0,0,0,0,0,0,0,1,0,17,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,51,97,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,35969,36022,36008,36012,36022,36010,36018,36012,36010,36024,36008,36014,36018,3248,0,0,0,0,0
2001-09-25,87,204,422593,0,0,0,0,0,0,1,1,1,1,20,1,2,2,0,2,56,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,9,4,42,1,3,7,4,2,116,0,0,0,0,0,0,0,0,0,0,0,0,32775,35874,35873,35881,35881,35879,35878,35872,35887,35870,35889,31034,0,0,0,0,0,0,0
2001-09-26,144,291,422686,0,0,0,0,0,0,0,1,3,4,1,0,0,1,1,0,133,0,0,0,0,0,0,0,0,0,0,0,0,14,1,8,12,13,5,1,1,1,1,0,234,0,0,0,0,0,0,0,0,0,0,0,0,32771,35869,35877,35892,35882,35878,35864,35872,35886,35873,35886,31136,0,0,0,0,0,0,0
2001-09-27,125,234,415951,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,118,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,1,2,1,1,1,1,2,216,0,0,0,0,0,0,0,0,0,0,0,0,26784,35874,35887,35886,35874,35862,35881,35877,35879,35882,35877,30388,0,0,0,0,0,0,0
2001-09-28,1710,2602,415951,0,0,0,0,0,2,2,0,183,293,934,6,1,1,1,1,286,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,239,405,1428,20,3,1,2,4,487,0,0,0,0,0,0,0,0,0,0,0,0,26800,35867,35878,35881,35877,35884,35876,35872,35886,35872,35887,30371,0,0,0,0,0,0,0
2001-09-29,134,288,411526,0,0,0,0,0,0,1,0,1,1,34,18,0,1,1,1,76,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,78,48,1,4,1,2,147,0,0,0,0,0,0,0,0,0,0,0,0,26786,35868,35882,35879,35880,35879,35879,35869,35890,35868,35888,25958,0,0,0,0,0,0,0
2001-09-30,52,131,411526,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,47,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,1,2,2,1,2,4,2,1,99,0,0,0,0,0,0,0,0,0,0,0,0,26784,35871,35877,35881,35876,35882,35880,35869,35888,35871,35890,25957,0,0,0,0,0,0,0
2001-10-01,169,326,404671,0,0,0,0,0,4,0,4,1,1,1,0,0,0,2,1,155,0,0,0,0,0,0,0,0,0,0,0,0,25,7,11,2,1,1,1,3,3,2,1,269,0,0,0,0,0,0,0,0,0,0,0,0,20790,35866,35878,35883,35875,35882,35876,35875,35886,35871,35887,25102,0,0,0,0,0,0,0
2001-10-02,283,523,404671,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,274,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,2,1,1,7,1,1,1,3,498,0,0,0,0,0,0,0,0,0,0,0,0,20783,35868,35876,35885,35880,35877,35880,35870,35886,35872,35889,25105,0,0,0,0,0,0,0
2001-10-03,124,264,400366,0,0,0,0,0,5,8,3,1,1,1,0,1,1,2,1,100,0,0,0,0,0,0,0,0,0,0,0,0,23,37,7,2,1,4,1,1,1,3,4,180,0,0,0,0,0,0,0,0,0,0,0,0,20797,35868,35879,35880,35881,35878,35881,35869,35887,35871,35889,20786,0,0,0,0,0,0,0
2001-10-04,101,198,399031,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,93,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,2,1,2,3,1,2,1,179,0,0,0,0,0,0,0,0,0,0,0,0,20808,35867,35880,35882,35878,35880,35877,35888,35880,35866,35878,19447,0,0,0,0,0,0,0
2001-10-05,176,299,399031,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,172,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,2,1,1,3,2,1,2,0,277,0,0,0,0,0,0,0,0,0,0,0,0,20801,35871,35875,35885,35877,35880,35877,35872,35887,35874,35888,19444,0,0,0,0,0,0,0
2001-10-06,557,978,399125,0,0,0,0,0,16,0,0,0,0,0,0,0,1,2,0,538,0,0,0,0,0,0,0,0,0,0,0,0,67,4,5,2,1,1,3,11,2,7,1,874,0,0,0,0,0,0,0,0,0,0,0,0,20805,35867,35875,35885,35877,35880,35879,35870,35889,35871,35886,19541,0,0,0,0,0,0,0
2001-10-07,196,374,389299,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,190,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,360,0,0,0,0,0,0,0,0,0,0,0,0,14840,35871,35882,35876,35880,35877,35878,35873,35888,35869,35889,15676,0,0,0,0,0,0,0
2001-10-08,241,378,389206,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,234,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,366,0,0,0,0,0,0,0,0,0,0,0,0,14820,35875,35876,35883,35876,35882,35879,35870,35891,35868,35892,15594,0,0,0,0,0,0,0
2001-10-10,102,219,387845,0,0,0,0,0,10,4,1,1,1,1,1,0,1,1,0,81,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1,2,1,1,1,1,1,1,1,137,0,0,0,0,0,0,0,0,0,0,0,0,14820,35877,35876,35882,35879,35881,35881,35866,35890,35870,35889,14234,0,0,0,0,0,0,0
2001-10-11,21,47,378139,0,0,0,0,0,1,0,1,0,5,0,1,1,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11,1,1,2,1,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,8800,35897,35881,35879,35881,35870,35886,35870,35891,35871,35880,10533,0,0,0,0,0,0,0
2001-10-12,5,7,223512,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8820,35892,35878,35882,35875,35885,35280,0,0,0,0,0,0,0,0,0,0,0,0
2001-10-13,4,11,306278,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8810,35893,35886,35872,35877,35883,35875,35875,35886,10421,0,0,0,0,0,0,0,0,0
2001-10-14,107,206,376565,0,0,0,0,0,99,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,188,3,1,1,1,1,1,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8820,35894,35874,35883,35878,35880,35876,35875,35883,35874,35887,8941,0,0,0,0,0,0,0
2001-10-15,10,41,366979,0,0,0,0,0,0,1,5,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,4,1,3,11,2,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,2810,35910,35877,35881,35877,35881,35875,35874,35884,35874,35886,5350,0,0,0,0,0,0,0
2001-10-16,9,28,366979,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,1,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,2810,35908,35891,35868,35880,35881,35875,35874,35883,35872,35889,5348,0,0,0,0,0,0,0
2001-10-17,30,73,365379,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,3,1,1,2,59,1,0,0,0,0,0,0,0,0,0,0,0,0,2800,35917,35876,35882,35879,35880,35880,35869,35886,35873,35886,3751,0,0,0,0,0,0,0
2001-10-18,167,337,363287,0,0,0,0,0,124,2,0,5,0,1,0,1,5,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,218,4,2,6,2,1,1,2,13,3,85,0,0,0,0,0,0,0,0,0,0,0,0,0,2820,35907,35878,35895,35879,35875,35882,35872,35873,35873,35855,1678,0,0,0,0,0,0,0
2001-10-21,393,797,355509,0,0,0,0,0,0,0,2,0,0,0,5,1,1,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,15,1,1,1,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32838,36016,36013,36025,36014,36025,36013,36016,36025,34524,0,0,0,0,0,0,0,0
2001-10-22,1338,2199,353591,0,0,0,0,0,0,1,1,0,1,0,0,0,1,169,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,4,1,3,2,6,265,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32840,36026,36017,36013,36024,36015,36014,36025,36013,32604,0,0,0,0,0,0,0,0
2001-10-23,621,1067,347891,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26827,36026,36019,36019,36013,36023,36015,36016,36025,32908,0,0,0,0,0,0,0,0
2001-10-24,336,668,345697,0,0,0,0,0,0,1,1,0,0,0,1,3,1,1,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,0,1,6,2,1,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26824,36013,36025,36015,36024,36015,36015,36025,36013,30728,0,0,0,0,0,0,0,0
2001-10-26,5,6,182073,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8840,36015,36021,36012,36027,29158,0,0,0,0,0,0,0,0
2001-10-27,7,10,351634,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35957,36015,36022,36017,36013,36017,36022,36016,36023,27532,0,0,0,0,0,0,0,0
2001-10-28,7,10,351634,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35961,36011,36026,36012,36018,36023,36022,36017,36017,27527,0,0,0,0,0,0,0,0
2001-11-04,739,1235,308980,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,1,2,2,2,1,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2830,36007,36025,36015,36015,36025,36012,36024,36017,18010,0,0,0,0,0,0,0,0
2001-11-05,694,1197,308980,0,0,0,0,0,0,42,1,0,6,1,1,1,1,3,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2,1,9,1,1,3,2,11,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2830,36013,36014,36018,36022,36013,36017,36024,36015,18014,0,0,0,0,0,0,0,0
2001-11-06,311,486,305859,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,1,4,3,1,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2810,36009,36015,36024,36017,36017,36022,36021,36009,14915,0,0,0,0,0,0,0,0
