date,total_bursts,total_raw_groups,total_samples,bursts_h00,bursts_h01,bursts_h02,bursts_h03,bursts_h04,bursts_h05,bursts_h06,bursts_h07,bursts_h08,bursts_h09,bursts_h10,bursts_h11,bursts_h12,bursts_h13,bursts_h14,bursts_h15,bursts_h16,bursts_h17,bursts_h18,bursts_h19,bursts_h20,bursts_h21,bursts_h22,bursts_h23,raw_h00,raw_h01,raw_h02,raw_h03,raw_h04,raw_h05,raw_h06,raw_h07,raw_h08,raw_h09,raw_h10,raw_h11,raw_h12,raw_h13,raw_h14,raw_h15,raw_h16,raw_h17,raw_h18,raw_h19,raw_h20,raw_h21,raw_h22,raw_h23,samples_h00,samples_h01,samples_h02,samples_h03,samples_h04,samples_h05,samples_h06,samples_h07,samples_h08,samples_h09,samples_h10,samples_h11,samples_h12,samples_h13,samples_h14,samples_h15,samples_h16,samples_h17,samples_h18,samples_h19,samples_h20,samples_h21,samples_h22,samples_h23
2007-04-03,187,560,456747,0,0,0,0,0,85,1,1,0,1,0,1,0,0,1,1,96,0,0,0,0,0,0,0,0,0,0,0,0,263,1,1,0,1,1,1,1,1,1,1,287,1,0,0,0,0,0,0,0,0,0,0,0,35992,35984,36001,35997,35991,35998,35984,35998,36001,36001,36000,36002,24798,0,0,0,0,0,0
2007-04-04,82,325,473667,0,0,0,0,0,37,1,1,1,0,1,1,1,0,1,1,36,1,0,0,0,0,0,0,0,0,0,0,0,151,1,1,1,1,1,1,1,1,1,1,163,1,0,0,0,0,0,0,0,0,0,0,18000,36004,36000,36000,35993,35995,36001,35969,35989,35984,35997,36001,36002,23732,0,0,0,0,0,0
2007-04-05,85,326,473667,0,0,0,0,0,26,1,1,0,0,1,1,1,0,0,1,52,1,0,0,0,0,0,0,0,0,0,0,0,129,1,1,1,1,1,1,1,1,1,1,186,1,0,0,0,0,0,0,0,0,0,0,18000,36004,36001,35992,36001,35984,35991,35986,36002,36001,35999,35993,35966,23747,0,0,0,0,0,0
2007-04-06,218,501,478706,0,0,0,0,0,199,1,1,1,0,1,1,1,0,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,394,1,1,1,1,1,1,1,1,1,1,96,1,0,0,0,0,0,0,0,0,0,0,18000,35998,36001,36000,35997,35997,35996,35992,35992,35991,35998,35997,36001,28746,0,0,0,0,0,0
2007-04-07,49,222,478706,0,0,0,0,0,35,1,0,0,1,1,1,0,0,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,153,1,1,1,1,1,1,1,1,1,1,58,1,0,0,0,0,0,0,0,0,0,0,18000,36006,36001,36001,35999,36002,36000,36000,35987,35997,35998,35997,36001,28717,0,0,0,0,0,0
2007-04-08,24,123,478706,0,0,0,0,0,15,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,97,1,1,1,1,1,1,1,1,1,1,15,1,0,0,0,0,0,0,0,0,0,0,18000,36004,36002,36000,36002,35997,35999,35990,35997,35992,35988,35999,35995,28741,0,0,0,0,0,0
2007-04-09,11,69,478706,0,0,0,0,0,2,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,45,1,1,1,1,1,1,1,1,1,1,13,1,0,0,0,0,0,0,0,0,0,0,18000,36006,35999,35991,35998,35986,35986,35993,35993,35995,36000,36002,35995,28762,0,0,0,0,0,0
2007-04-10,11,34,478706,0,0,0,0,0,2,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,18,1,1,1,1,1,1,1,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,18000,36003,35981,35990,35993,36000,35992,36001,35994,35999,35999,36001,36000,28753,0,0,0,0,0,0
2007-04-11,624,990,483745,0,0,0,0,0,0,1,1,1,1,0,1,615,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,2,974,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,18000,36004,35999,35990,35997,35994,35994,35995,35994,35998,35968,35998,35997,33817,0,0,0,0,0,0
2007-04-12,5,15,483745,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,18000,36002,35995,36001,35999,35987,35992,35991,35987,35999,36001,35988,35996,33807,0,0,0,0,0,0
2007-04-13,10,12,483745,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,18000,36003,35999,36001,35990,36001,35979,36000,35998,35988,36000,35998,35963,33825,0,0,0,0,0,0
2007-04-14,11,12,483745,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,18000,36005,36001,35999,35997,35997,36002,36000,35997,35984,35986,36000,35996,33781,0,0,0,0,0,0
2007-04-15,10,12,483745,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,18000,36005,36001,35994,36001,36001,35999,35997,36002,35999,35977,35999,35988,33782,0,0,0,0,0,0
2007-04-16,11,14,488590,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,18000,36004,35969,36001,36015,36013,35991,35972,35928,35923,35998,35998,35989,35998,2791,0,0,0,0,0
2007-04-17,11,14,501303,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,29405,35999,36000,35995,35994,35993,35990,36001,35992,36000,35986,35990,36000,35992,3966,0,0,0,0,0
2007-04-18,9,21,502995,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,7,1,0,0,0,0,0,0,0,0,0,31205,35995,35994,36001,36000,35986,36001,35991,35992,36000,35994,35999,35998,35980,3859,0,0,0,0,0
2007-04-19,12,23,504687,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,9,1,0,0,0,0,0,0,0,0,0,33006,35999,35994,36001,35998,35993,36000,36002,35991,36001,35989,35985,35987,36001,3740,0,0,0,0,0
2007-04-20,17,49,504687,0,0,0,0,2,0,0,1,1,1,0,1,0,1,1,1,1,6,1,0,0,0,0,0,0,0,0,0,10,0,1,1,1,1,1,1,1,1,1,1,1,27,1,0,0,0,0,0,0,0,0,0,33004,36000,35989,35999,35995,35997,35988,35993,35995,35986,36000,36000,35993,35993,3755,0,0,0,0,0
2007-04-21,27,79,506379,0,0,0,0,3,0,1,0,1,1,0,1,1,1,1,1,1,14,1,0,0,0,0,0,0,0,0,0,23,0,1,1,1,1,1,1,1,1,1,1,1,44,1,0,0,0,0,0,0,0,0,0,34806,35995,35999,35993,35984,36000,35987,35992,36000,36000,35988,35995,36001,36000,3639,0,0,0,0,0
2007-04-22,37,108,513476,0,0,0,1,5,0,1,1,0,1,0,0,0,1,0,1,1,24,1,0,0,0,0,0,0,0,0,1,30,1,1,1,1,1,1,1,1,1,1,1,1,64,1,0,0,0,0,0,0,0,0,600,36004,35994,35994,35994,35995,35985,35992,35999,35989,35996,35993,35989,35990,35998,8964,0,0,0,0,0
2007-04-23,41,135,513476,0,0,0,1,10,1,1,0,0,1,0,1,1,0,1,1,1,22,0,0,0,0,0,0,0,0,0,1,41,1,1,1,1,1,1,1,1,1,1,1,2,79,1,0,0,0,0,0,0,0,0,600,36004,36001,35999,36001,35994,35993,35978,35992,35987,35987,36000,35990,35998,36000,8952,0,0,0,0,0
2007-04-24,91,218,515186,0,0,0,0,22,1,1,1,1,0,0,1,1,0,1,1,1,59,1,0,0,0,0,0,0,0,0,1,72,1,1,1,1,1,1,1,1,1,1,1,1,132,1,0,0,0,0,0,0,0,0,2400,36005,35998,36001,35992,35995,36000,35994,35985,35995,35988,36001,35989,35993,36000,8850,0,0,0,0,0
2007-04-25,96,233,516896,0,0,0,1,10,1,1,1,1,1,1,1,1,0,1,0,1,75,0,0,0,0,0,0,0,0,0,1,55,1,1,3,1,1,1,1,3,1,1,1,1,160,1,0,0,0,0,0,0,0,0,4200,36002,36001,35994,35996,35996,36000,35980,35981,35988,35998,35999,35998,35989,35993,8781,0,0,0,0,0
2007-04-26,117,250,516801,0,0,0,0,16,1,1,1,1,1,0,3,1,1,1,1,0,88,1,0,0,0,0,0,0,0,0,0,57,1,1,2,1,1,1,4,1,1,1,1,1,176,1,0,0,0,0,0,0,0,0,4200,36005,36000,35998,36000,35993,36001,35996,36001,35993,35979,35987,35990,35977,35975,8706,0,0,0,0,0
2007-04-28,133,332,524353,0,0,0,0,38,1,1,1,1,1,0,1,0,1,1,0,0,86,1,0,0,0,0,0,0,0,0,1,114,1,1,1,1,1,1,1,1,1,1,1,1,204,1,0,0,0,0,0,0,0,0,6000,35987,35995,36436,35977,35979,35989,35990,35972,35980,35988,35987,35990,35983,35990,14110,0,0,0,0,0
2007-04-29,94,286,525697,0,0,0,1,5,1,0,1,1,0,0,1,1,1,1,1,1,78,1,0,0,0,0,0,0,0,0,7,55,1,1,1,1,1,0,1,1,2,1,1,1,211,1,0,0,0,0,0,0,0,0,7800,36026,35971,35988,35973,35981,35982,36049,35980,35980,35989,35989,35985,35971,35976,14057,0,0,0,0,0
2007-04-30,125,338,527617,0,0,0,38,4,1,1,1,1,1,0,2,0,1,1,1,0,73,0,0,0,0,0,0,0,0,0,92,27,3,1,1,1,1,1,2,1,1,5,1,1,199,1,0,0,0,0,0,0,0,0,9600,35984,35969,35989,35978,35980,35981,35969,35973,35976,35977,35985,36287,35985,35989,13995,0,0,0,0,0
2007-05-01,113,339,527617,0,0,0,34,1,1,1,1,1,2,1,1,0,0,1,1,0,67,1,0,0,0,0,0,0,0,0,98,12,4,2,1,1,3,1,1,1,1,1,1,1,210,1,0,0,0,0,0,0,0,0,9600,35987,35988,35986,35982,35990,35975,35971,36216,35982,35986,36000,36000,35992,36000,13962,0,0,0,0,0
2007-05-02,114,349,534762,0,0,0,68,1,1,1,1,1,1,0,1,2,1,2,1,1,32,0,0,0,0,0,0,0,0,0,168,12,2,1,1,1,2,0,1,2,1,6,1,1,149,1,0,0,0,0,0,0,0,0,11400,36003,36000,35995,35993,35994,35994,35999,35989,35991,35983,36001,36000,36000,35991,19429,0,0,0,0,0
2007-05-03,129,334,534762,0,0,0,92,0,1,1,1,0,1,1,1,1,1,0,0,0,29,0,0,0,0,0,0,0,0,0,165,10,4,1,1,2,1,1,1,1,1,1,1,1,142,1,0,0,0,0,0,0,0,0,11400,36005,35995,35992,35973,36001,36000,35992,35997,35997,35989,36000,35996,35976,36000,19449,0,0,0,0,0
2007-05-04,112,311,534762,0,0,0,88,0,1,1,1,0,0,1,1,0,1,1,1,1,14,1,0,0,0,0,0,0,0,0,192,2,5,1,1,1,1,1,1,1,1,1,1,1,100,1,0,0,0,0,0,0,0,0,11400,36005,35983,36001,35999,35982,36000,35982,35993,36000,36001,35998,35999,35988,35990,19441,0,0,0,0,0
2007-05-05,75,282,534762,0,0,0,57,0,1,1,0,1,2,1,1,1,1,1,1,0,7,0,0,0,0,0,0,0,0,0,163,0,6,1,8,1,3,1,1,4,5,1,1,1,85,1,0,0,0,0,0,0,0,0,11400,35996,35999,35993,35986,36000,35999,35990,35999,35994,36000,35992,35995,35993,35990,19436,0,0,0,0,0
2007-05-06,209,386,536411,0,0,0,193,0,0,1,1,0,1,0,1,0,1,1,1,0,8,1,0,0,0,0,0,0,0,0,293,1,2,1,1,1,1,0,1,1,1,1,1,1,79,1,0,0,0,0,0,0,0,0,13200,36005,36001,35998,35981,35979,36000,35980,35982,35981,36000,35997,36000,35998,35988,19321,0,0,0,0,0
2007-05-07,84,230,542039,0,0,0,74,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,185,0,1,1,1,1,1,0,1,1,1,1,1,1,33,1,0,0,0,0,0,0,0,0,13200,36002,35986,35993,35998,35988,36001,35993,35999,35978,35996,35994,35998,35990,35999,24924,0,0,0,0,0
2007-05-08,81,176,542039,0,0,0,1,0,1,1,1,3,14,6,9,4,25,2,12,0,1,1,0,0,0,0,0,0,0,0,18,0,1,1,4,4,28,15,18,11,36,2,12,1,24,1,0,0,0,0,0,0,0,0,13200,36005,35995,35995,35997,35989,36000,35990,35997,35997,35999,36001,36000,35977,35989,24908,0,0,0,0,0
2007-05-09,34,83,542039,0,0,0,0,0,1,0,1,1,2,9,10,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,9,1,1,1,1,1,2,16,19,11,4,1,1,1,13,1,0,0,0,0,0,0,0,0,13200,35996,36001,35992,35995,35991,36001,36001,35996,35966,36001,35993,36000,35992,35990,24924,0,0,0,0,0
2007-05-10,13,83,543705,0,0,0,2,0,1,0,0,1,0,1,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,32,2,1,1,1,1,1,5,7,1,1,2,2,2,23,1,0,0,0,0,0,0,0,0,15000,36004,35996,35990,35996,35986,36000,35987,36001,35988,35999,35995,35990,35990,35958,24825,0,0,0,0,0
2007-05-12,637,1136,543803,0,0,0,1,1,1,1,1,1,1,285,179,20,26,69,45,0,6,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,491,345,41,36,121,77,3,14,1,0,0,0,0,0,0,0,0,15000,36000,36000,36001,35984,35987,36000,36000,35985,35999,36000,35999,36000,36001,35997,24850,0,0,0,0,0
2007-05-13,378,730,549253,0,0,0,1,0,1,1,1,1,1,210,157,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,412,304,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,15000,36003,35999,35996,35985,35999,35956,35989,35988,35979,36001,36001,35994,35988,36000,30375,0,0,0,0,0
2007-05-14,15,75,549352,0,0,0,1,1,1,1,0,1,3,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,53,0,1,1,1,1,1,3,4,4,0,0,0,0,0,0,0,0,15000,36004,36001,36000,36001,36000,36002,35979,35993,35988,35986,36000,35997,35981,35988,30432,0,0,0,0,0
2007-05-15,7,36,549253,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,2,1,0,1,1,1,5,6,1,7,2,0,0,0,0,0,0,0,0,15000,36000,35998,36000,35994,35998,35984,35989,36002,35987,36001,35986,35968,35987,35979,30380,0,0,0,0,0
2007-05-16,78,237,551134,0,0,0,42,0,1,1,1,0,1,0,1,0,2,1,1,1,25,1,0,0,0,0,0,0,0,0,160,0,2,1,2,1,1,0,1,2,3,1,1,2,59,1,0,0,0,0,0,0,0,0,16800,35991,36000,35998,35982,36001,36001,36000,35998,35993,35986,36000,35992,35991,36000,30401,0,0,0,0,0
2007-05-18,10,32,551617,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,19,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,16800,35995,35983,35979,35992,36001,35987,36000,35990,35987,36001,35973,35981,35981,35990,30977,0,0,0,0,0
2007-05-22,15,38,557363,0,0,0,0,0,1,5,1,1,1,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,1,13,1,1,1,1,2,1,3,4,1,1,1,1,1,0,0,0,0,0,0,0,16800,35988,35991,35986,35991,35989,35993,36000,35998,35992,35995,35996,35994,35990,36002,35990,668,0,0,0,0
2007-05-23,54,83,557460,0,0,0,0,0,1,1,43,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,1,1,68,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,16797,36005,35981,35999,35987,35986,35999,35996,35997,36000,35992,35997,35991,35983,36000,36001,749,0,0,0,0
2007-05-24,10,23,491233,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,16800,36004,35982,35994,35967,35968,18001,35995,64,53924,36002,18382,44762,35993,35871,15524,0,0,0,0,0
2007-05-25,476,860,559109,0,0,0,27,0,0,1,1,1,0,0,0,0,0,1,15,156,255,19,0,0,0,0,0,0,0,0,131,0,1,1,1,1,1,1,1,1,5,2,51,263,354,45,1,0,0,0,0,0,0,0,18604,36000,35990,35991,35998,35998,35982,35999,35991,35983,35999,35980,35984,35999,35989,35977,645,0,0,0,0
2007-05-26,511,959,563207,0,0,0,0,0,0,1,1,0,1,0,0,1,13,157,318,17,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,6,84,354,479,27,1,1,1,0,0,0,0,0,0,0,16800,35995,35997,35994,35989,35992,36001,35999,35999,35998,36000,35994,35997,35986,35998,35995,6473,0,0,0,0
2007-05-27,580,897,564971,0,0,0,2,0,0,1,1,0,1,0,10,17,18,13,1,8,48,409,51,0,0,0,0,0,0,0,12,0,1,1,1,1,1,0,20,24,19,17,3,41,113,578,65,0,0,0,0,0,0,0,18605,36000,35998,35990,35984,35998,35998,35996,36001,36000,35999,36000,36000,35995,35983,35985,6439,0,0,0,0
2007-05-28,8,15,563207,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,16800,36004,36000,35989,35987,36000,36001,35998,36001,36002,35996,35978,36000,36000,36000,35985,6466,0,0,0,0
2007-05-29,6716,12730,563109,0,0,0,0,3,0,1,0,1,1,1,2,47,1224,5396,30,7,1,1,1,0,0,0,0,0,0,0,3,6,0,1,1,1,1,1,9,91,1809,10749,41,14,1,1,1,0,0,0,0,0,0,0,16800,36004,35999,35986,35968,36001,35995,36000,35984,35983,36000,36001,35998,36000,35993,36001,6396,0,0,0,0
2007-05-30,8,23,563109,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,16800,36005,36002,35990,35990,35985,35997,36001,35998,35988,35973,35992,36000,36001,35979,36000,6408,0,0,0,0
2007-05-31,13,19,563109,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,16800,35996,35995,35979,35983,35982,35983,35998,36001,36001,36000,35989,35990,35986,35999,35993,6434,0,0,0,0
2007-06-01,11,17,563109,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,16800,35985,35988,35986,35995,35992,35991,36000,35990,36001,35966,35989,35997,36001,35990,36000,6438,0,0,0,0
2007-06-02,9,19,563207,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,16800,36004,35995,36002,35971,35989,35993,35986,36000,35999,35997,35999,35988,35985,36002,35999,6498,0,0,0,0
2007-06-03,25,93,569251,0,0,0,10,0,0,1,0,1,7,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,59,0,1,1,1,1,20,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,18604,34542,35998,35972,36000,36001,36002,35990,36001,35994,35997,35974,36002,35975,35993,35992,12214,0,0,0,0
2007-06-04,13,20,568954,0,0,0,0,0,0,1,0,2,0,0,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1,2,2,1,1,2,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,16800,36002,35990,36001,35999,35998,35990,36002,35991,35993,35999,35983,35986,35994,35999,35992,12235,0,0,0,0
2007-06-05,33,88,568954,0,0,0,0,15,1,2,1,0,1,1,0,1,1,1,6,1,0,1,1,0,0,0,0,0,0,0,0,30,3,4,13,15,2,6,1,1,1,1,7,1,1,1,1,0,0,0,0,0,0,0,16800,36000,35995,36001,35997,36001,36000,35995,36000,35985,36001,36001,36001,35990,35998,36002,12187,0,0,0,0
2007-06-06,9,37,568954,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,3,1,6,3,1,6,2,1,3,3,1,1,1,2,1,0,0,0,0,0,0,0,16800,36006,35999,36002,36000,35993,36002,36001,35995,35988,35997,35980,35989,36001,36001,36001,12199,0,0,0,0
2007-06-07,538,925,568954,0,0,0,0,0,0,1,1,1,1,1,1,1,12,199,160,34,44,80,2,0,0,0,0,0,0,0,3,1,0,1,1,1,1,1,1,1,26,297,276,74,94,140,7,0,0,0,0,0,0,0,16800,36000,36000,36000,36001,36001,35999,36000,35998,35998,36002,35997,35990,35986,36000,35993,12189,0,0,0,0
2007-06-08,11,19,568954,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,16800,36001,35975,35991,36001,36002,35999,36001,35999,35984,35990,35999,36001,36000,35999,36000,12212,0,0,0,0
2007-06-09,35,59,568954,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,18,6,1,0,0,0,0,0,0,0,13,0,0,1,1,1,1,1,1,1,1,1,1,2,26,7,1,0,0,0,0,0,0,0,16800,35987,35990,35988,35988,35995,36001,35987,36000,35999,36002,36000,36000,35999,36000,35999,12219,0,0,0,0
2007-06-10,14,29,568855,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,12,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,0,0,0,0,0,0,16800,35992,35982,35988,35989,35988,36000,35970,36000,36000,36001,35997,35999,35980,35996,35996,12177,0,0,0,0
