date,total_bursts,total_raw_groups,total_samples,bursts_h00,bursts_h01,bursts_h02,bursts_h03,bursts_h04,bursts_h05,bursts_h06,bursts_h07,bursts_h08,bursts_h09,bursts_h10,bursts_h11,bursts_h12,bursts_h13,bursts_h14,bursts_h15,bursts_h16,bursts_h17,bursts_h18,bursts_h19,bursts_h20,bursts_h21,bursts_h22,bursts_h23,raw_h00,raw_h01,raw_h02,raw_h03,raw_h04,raw_h05,raw_h06,raw_h07,raw_h08,raw_h09,raw_h10,raw_h11,raw_h12,raw_h13,raw_h14,raw_h15,raw_h16,raw_h17,raw_h18,raw_h19,raw_h20,raw_h21,raw_h22,raw_h23,samples_h00,samples_h01,samples_h02,samples_h03,samples_h04,samples_h05,samples_h06,samples_h07,samples_h08,samples_h09,samples_h10,samples_h11,samples_h12,samples_h13,samples_h14,samples_h15,samples_h16,samples_h17,samples_h18,samples_h19,samples_h20,samples_h21,samples_h22,samples_h23
2006-01-12,12,60,230410,0,0,0,0,0,0,0,0,1,1,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1,1,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33573,35996,36002,35999,36000,36002,16838,0,0,0,0,0,0,0,0,0
2006-01-13,22,119,234008,0,0,0,0,0,0,0,0,5,0,1,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,1,1,1,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35372,35996,36009,35995,35998,36006,18632,0,0,0,0,0,0,0,0,0
2006-01-14,12,120,234010,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1,1,1,1,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35373,35999,36000,35997,35996,36007,18638,0,0,0,0,0,0,0,0,0
2006-01-15,21,104,235808,0,0,0,0,0,0,0,0,2,0,1,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,1,1,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35373,35996,35998,36009,35994,35998,20440,0,0,0,0,0,0,0,0,0
2006-01-16,41,163,239411,0,0,0,0,0,0,0,0,2,0,0,1,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,1,1,1,1,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,35999,36006,35997,35999,36007,35999,22234,0,0,0,0,0,0,0,0,0
2006-01-17,46,157,241201,0,0,0,0,0,0,0,0,0,0,1,1,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1,1,1,1,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,36000,35996,35999,36006,35999,35998,24033,0,0,0,0,0,0,0,0,0
2006-01-18,13,84,243017,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,1,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970,36001,36008,36000,35998,35997,35998,24045,0,0,0,0,0,0,0,0,0
2006-01-19,32,106,244813,0,0,0,0,0,0,0,1,0,0,1,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2980,36001,35996,35998,36000,36000,36007,25831,0,0,0,0,0,0,0,0,0
2006-01-20,9,68,248408,0,0,0,0,0,0,0,0,0,0,1,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,1,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4770,36003,35995,36009,35999,35995,36006,27631,0,0,0,0,0,0,0,0,0
2006-01-21,52,172,250206,0,0,0,0,0,0,0,1,0,0,1,0,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4770,36003,36000,36006,35995,36007,35997,29428,0,0,0,0,0,0,0,0,0
2006-01-22,16,87,252005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6570,36003,35996,36001,36001,35996,36002,29436,0,0,0,0,0,0,0,0,0
2006-01-23,33,131,255617,0,0,0,0,0,0,0,1,0,0,0,1,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8380,35995,35998,36006,36000,36001,35996,31241,0,0,0,0,0,0,0,0,0
2006-01-24,64,203,261010,0,0,0,0,0,0,0,0,0,0,1,1,0,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11970,35999,35998,36006,35999,35998,35997,33043,0,0,0,0,0,0,0,0,0
2006-01-25,141,333,264613,0,0,0,0,0,0,0,0,0,1,0,0,1,1,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13780,36000,35997,35998,36007,35997,35998,34836,0,0,0,0,0,0,0,0,0
2006-01-26,134,312,268196,0,0,0,0,0,0,0,0,0,0,0,1,1,1,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15570,36001,36003,36000,36000,36001,35996,35998,627,0,0,0,0,0,0,0,0
2006-01-27,88,238,271807,0,0,0,0,0,0,0,1,0,0,1,0,1,1,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17370,35995,36007,35998,35996,36005,35997,36006,2433,0,0,0,0,0,0,0,0
2006-01-28,26,112,277209,0,0,0,0,0,0,0,2,0,0,1,1,1,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,2,1,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20975,35997,36005,35997,35999,35997,36006,35998,4235,0,0,0,0,0,0,0,0
2006-01-29,5,54,280811,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22775,35995,36002,35996,36007,35998,35997,36006,6035,0,0,0,0,0,0,0,0
2006-01-30,7,30,284413,0,0,0,0,0,0,0,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,2,2,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24575,36007,35998,35998,35997,35999,36004,36002,7833,0,0,0,0,0,0,0,0
2006-01-31,5,39,289803,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,1,1,1,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28168,35997,36002,35996,36006,35998,35999,35999,9638,0,0,0,0,0,0,0,0
2006-02-01,6,15,293407,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29980,35997,35998,36005,35998,35996,36006,35997,11430,0,0,0,0,0,0,0,0
2006-02-02,606,1074,298810,0,0,0,0,0,0,0,15,0,1,1,588,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,1,1028,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33583,35996,35998,35996,36007,35997,35997,36006,13230,0,0,0,0,0,0,0,0
2006-02-03,647,1115,302405,0,0,0,0,0,0,0,0,1,1,511,132,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,850,257,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35373,35997,35996,36007,35997,35998,36006,35996,15035,0,0,0,0,0,0,0,0
2006-02-04,30,75,306001,0,0,0,0,0,0,1,26,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,0,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,36000,35997,36005,35996,35997,36006,35997,35998,16835,0,0,0,0,0,0,0,0
2006-02-05,294,602,313212,0,0,0,0,0,0,1,36,0,0,1,14,1,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,0,1,2,19,1,1,495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4770,36002,35998,36008,35995,35997,36007,35998,35996,20441,0,0,0,0,0,0,0,0
2006-02-06,616,1149,318609,0,0,0,0,0,0,0,436,0,0,0,1,0,0,178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,718,1,2,2,1,1,1,420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8380,35994,36007,35999,35999,35996,36000,36005,35995,22234,0,0,0,0,0,0,0,0
2006-02-07,463,853,322210,0,0,0,0,0,0,1,415,1,1,1,1,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,675,1,1,1,1,1,1,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10180,35997,35998,35999,36007,35995,36006,35996,35996,24036,0,0,0,0,0,0,0,0
2006-02-08,426,707,327602,0,0,0,0,0,0,1,410,1,0,1,1,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,628,1,1,2,1,1,1,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13770,35999,36007,35998,35996,35997,36004,35999,36006,25826,0,0,0,0,0,0,0,0
2006-02-09,449,756,331202,0,0,0,0,0,0,1,439,1,1,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,718,1,1,1,1,1,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15570,36002,36000,35998,35996,36006,35997,35997,36008,27628,0,0,0,0,0,0,0,0
2006-02-10,362,600,325233,0,0,0,0,0,0,0,356,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,583,1,1,1,1,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19180,35998,35999,22857,35969,35991,36000,36006,35999,31234,0,0,0,0,0,0,0,0
2006-02-11,356,590,338591,0,0,0,0,0,0,1,350,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,578,1,1,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17553,36006,35992,35999,36005,35995,36008,36000,35996,33037,0,0,0,0,0,0,0,0
2006-02-12,340,602,343809,0,0,0,0,0,0,0,335,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,592,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20982,35996,35997,35997,36007,35996,36006,35996,35998,34834,0,0,0,0,0,0,0,0
2006-02-13,267,482,347413,0,0,0,0,0,0,1,262,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,472,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22775,35998,36002,36001,36000,36001,35993,36006,36001,35991,645,0,0,0,0,0,0,0
2006-02-14,232,465,349286,0,0,0,0,0,0,1,224,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,452,1,2,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21047,35997,35998,36006,35996,36004,35996,36006,35996,35996,4244,0,0,0,0,0,0,0
2006-02-15,160,359,352841,0,0,0,0,0,0,1,154,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,344,1,1,1,1,1,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22803,36007,35997,35997,36004,35996,36007,35999,35997,35999,6035,0,0,0,0,0,0,0
2006-02-16,209,476,356408,0,0,0,0,0,0,0,204,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,449,1,8,7,1,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24578,35999,35996,35997,36007,35997,36006,35996,35997,35997,7838,0,0,0,0,0,0,0
2006-02-17,102,355,361756,0,0,0,0,0,0,0,97,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335,1,1,1,1,1,1,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26326,35998,35996,36004,35996,36006,35997,35997,35997,36007,11432,0,0,0,0,0,0,0
2006-02-18,65,242,365310,0,0,0,0,0,0,0,59,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,206,1,1,1,1,1,1,2,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28075,36008,35995,35998,36007,35998,35996,36007,35996,35999,13231,0,0,0,0,0,0,0
2006-02-19,40,205,366913,0,0,0,0,0,0,1,22,1,0,1,1,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,148,1,1,1,1,1,1,1,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29828,36008,35998,35998,35998,36008,35998,35998,35999,35997,13083,0,0,0,0,0,0,0
2006-02-20,45,171,370441,0,0,0,0,0,0,0,12,1,0,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,1,1,1,1,1,1,1,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31591,35995,35999,35998,36008,35996,35998,35999,36007,36000,14850,0,0,0,0,0,0,0
2006-02-21,58,141,370153,0,0,0,0,0,0,0,2,1,0,1,1,0,0,1,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1,1,1,1,1,1,1,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29537,36007,35996,35997,36007,35997,36001,35998,35999,36006,16608,0,0,0,0,0,0,0
2006-02-22,105,206,373645,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,1,1,1,1,1,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33328,35996,36003,36002,35998,35999,35996,36008,35998,35997,16320,0,0,0,0,0,0,0
2006-02-23,128,242,377137,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,2,228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35082,36008,35996,35998,35997,36006,35996,36005,36000,35996,18053,0,0,0,0,0,0,0
2006-02-24,186,356,382375,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,179,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,344,1,0,0,0,0,0,0,0,0,0,0,0,0,838,36002,35997,36000,36000,35999,36005,36001,35996,35998,35998,21541,0,0,0,0,0,0,0
2006-02-25,297,505,381889,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1,1,494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34618,35997,36000,35997,36006,35997,35996,36007,35997,35999,23275,0,0,0,0,0,0,0
2006-02-26,363,634,383617,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,359,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,1,1,1,1,1,1,1,610,1,0,0,0,0,0,0,0,0,0,0,0,0,378,35996,36009,35994,35999,36001,35997,36006,35997,35998,36008,23234,0,0,0,0,0,0,0
2006-02-27,478,830,387073,0,0,0,0,0,1,11,0,1,1,0,1,1,0,1,460,1,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0,1,1,1,1,1,1,2,777,1,0,0,0,0,0,0,0,0,0,0,0,0,2116,35998,35998,35998,35998,36007,35996,35997,36008,35996,35999,24962,0,0,0,0,0,0,0
2006-02-28,573,944,388801,0,0,0,0,0,1,38,0,0,0,1,1,1,0,0,530,1,0,0,0,0,0,0,0,0,0,0,0,0,1,78,0,1,1,1,1,1,1,1,857,1,0,0,0,0,0,0,0,0,0,0,0,0,6120,35999,35998,36004,36000,36002,36001,35999,35998,36003,35993,22684,0,0,0,0,0,0,0
2006-03-01,713,1216,388171,0,0,0,0,0,1,86,0,1,1,1,0,0,0,1,622,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174,0,1,1,1,1,1,1,1,1033,1,0,0,0,0,0,0,0,0,0,0,0,0,3798,35998,35996,36008,35996,35997,35999,36007,35997,35997,36003,24375,0,0,0,0,0,0,0
2006-03-02,764,1246,393985,0,0,0,0,0,0,136,0,0,1,1,1,0,0,1,624,0,0,0,0,0,0,0,0,0,0,0,0,0,1,223,1,1,1,1,1,1,1,1,1013,1,0,0,0,0,0,0,0,0,0,0,0,0,5562,36000,35997,36008,35996,35998,35998,36007,36002,35995,36003,28419,0,0,0,0,0,0,0
2006-03-03,847,1337,393301,0,0,0,0,0,1,206,0,1,1,1,1,1,0,1,633,1,0,0,0,0,0,0,0,0,0,0,0,0,1,336,1,1,1,1,1,1,1,1,991,1,0,0,0,0,0,0,0,0,0,0,0,0,7290,36002,35999,35997,35999,35999,36008,35997,35997,35998,36008,26007,0,0,0,0,0,0,0
2006-03-04,939,1521,399169,0,0,0,0,0,1,299,1,1,0,0,1,1,0,1,634,0,0,0,0,0,0,0,0,0,0,0,0,0,1,497,1,1,1,1,1,1,1,1,1014,1,0,0,0,0,0,0,0,0,0,0,0,0,11412,36003,35998,35996,36000,35998,36010,35998,35998,35998,35998,27760,0,0,0,0,0,0,0
2006-03-05,952,1552,398431,0,0,0,0,0,0,363,1,1,1,1,0,0,0,1,583,1,0,0,0,0,0,0,0,0,0,0,0,0,1,574,1,1,1,1,1,1,0,1,969,1,0,0,0,0,0,0,0,0,0,0,0,0,8982,35996,35997,36006,35998,35998,36005,36000,35996,35997,36006,29450,0,0,0,0,0,0,0
2006-03-06,887,1415,400141,0,0,0,0,0,0,416,0,1,1,1,1,1,1,1,464,0,0,0,0,0,0,0,0,0,0,0,0,0,1,640,1,1,1,1,1,1,1,1,765,1,0,0,0,0,0,0,0,0,0,0,0,0,10748,35996,35998,36008,35999,35997,36000,36001,35999,35997,36001,29397,0,0,0,0,0,0,0
2006-03-07,902,1450,403561,0,0,0,0,0,0,461,1,1,1,1,1,0,0,1,435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,754,1,1,1,1,1,1,1,1,686,1,0,0,0,0,0,0,0,0,0,0,0,0,12476,36007,35997,35997,36005,35995,36006,35996,35997,36007,35996,31082,0,0,0,0,0,0,0
2006-03-08,775,1304,406981,0,0,0,0,0,1,470,0,1,1,1,1,1,0,1,297,1,0,0,0,0,0,0,0,0,0,0,0,0,1,737,1,1,1,1,1,1,1,1,557,1,0,0,0,0,0,0,0,0,0,0,0,0,14206,36005,35997,36006,35995,35995,36007,36001,35998,36003,35991,32777,0,0,0,0,0,0,0
2006-03-09,700,1232,412993,0,0,0,0,0,0,516,0,1,1,0,1,1,0,1,179,0,0,0,0,0,0,0,0,0,0,0,0,0,1,796,1,1,1,1,1,1,1,1,426,1,0,0,0,0,0,0,0,0,0,0,0,0,18462,36006,36003,35995,35996,36007,35995,36006,35996,36006,35996,34525,0,0,0,0,0,0,0
2006-03-10,536,1006,412111,0,0,0,0,0,0,479,0,1,0,0,0,1,0,1,53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,761,1,1,1,1,1,1,1,1,234,1,1,0,0,0,0,0,0,0,0,0,0,0,15901,35995,36007,35998,35994,36007,35997,36005,35999,35995,35998,36007,208,0,0,0,0,0,0
2006-03-11,391,717,413821,0,0,0,0,0,1,374,1,1,1,0,1,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,628,1,1,1,1,1,1,1,1,78,1,1,0,0,0,0,0,0,0,0,0,0,0,17666,35995,35997,36006,35996,36006,35993,36006,35996,35998,36005,35996,161,0,0,0,0,0,0
2006-03-12,325,585,417241,0,0,0,0,0,1,314,0,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,552,1,1,1,1,1,1,1,1,22,1,1,0,0,0,0,0,0,0,0,0,0,0,19384,35998,36007,35996,35996,36007,35996,35997,36008,35998,35997,36006,1851,0,0,0,0,0,0
2006-03-13,132,352,420661,0,0,0,0,0,0,126,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,340,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,21118,36006,35998,35998,36007,35996,35998,36006,35996,35997,36007,36000,3534,0,0,0,0,0,0
2006-03-14,37,181,426817,0,0,0,0,0,0,28,1,1,0,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,166,1,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,25527,36006,35998,35998,35996,36005,35994,36006,35995,36007,35995,35996,5294,0,0,0,0,0,0
2006-03-15,17,92,421309,0,0,0,0,0,0,8,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,81,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,22811,35997,36001,36006,35995,35999,36005,35997,35997,36006,35996,35999,2500,0,0,0,0,0,0
2006-03-16,7,40,427501,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,20,1,1,1,1,1,1,1,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,24576,35997,35996,36007,36001,35997,35996,36006,35998,35998,35997,36007,6925,0,0,0,0,0,0
2006-03-17,15,50,430921,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,1,1,1,1,2,1,33,1,0,0,0,0,0,0,0,0,0,0,0,26285,36006,35999,35996,35998,36006,35995,36007,35997,35997,35998,36007,8630,0,0,0,0,0,0
2006-03-18,41,108,429769,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,95,1,0,0,0,0,0,0,0,0,0,0,0,28025,35998,36007,35998,35997,35999,36008,35998,35997,36000,35997,36001,5744,0,0,0,0,0,0
2006-03-19,67,133,436051,0,0,0,0,0,2,0,1,1,1,0,1,1,0,3,1,56,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,1,1,1,1,1,3,1,115,1,0,0,0,0,0,0,0,0,0,0,0,32580,35997,35997,36002,36008,35999,35997,35998,36000,35999,35999,36008,7467,0,0,0,0,0,0
